@RELATION credit

@ATTRIBUTE person_age NUMERIC
@ATTRIBUTE person_income NUMERIC
@ATTRIBUTE person_home_ownership {RENT,OWN,MORTGAGE,OTHER}
@ATTRIBUTE person_emp_length NUMERIC
@ATTRIBUTE loan_grade {A,B,C,D,E,F,G}

@DATA
27,390000,MORTGAGE,11,B
28,165000,RENT,3,B
30,170000,RENT,4,C
33,250000,RENT,0,A
30,81000,RENT,14,B
28,11029,MORTGAGE,12,C
30,350000,OWN,3,A
33,350000,MORTGAGE,0,C
28,350000,RENT,1,B
35,350000,MORTGAGE,10,D
29,338000,RENT,3,F
34,287300,RENT,1,C
32,348000,MORTGAGE,16,B
30,340000,MORTGAGE,2,F
28,336000,RENT,1,C
34,334000,OWN,18,C
34,69996,RENT,13,B
28,11340,OWN,4,A
30,11440,OWN,3,C
28,73000,RENT,0,B
28,105500,RENT,1,A
29,74000,RENT,2,D
32,307000,OWN,10,C
31,305000,MORTGAGE,0,D
27,300000,MORTGAGE,6,C
30,300000,MORTGAGE,13,B
34,61200,RENT,18,B
27,75000,RENT,11,B
29,80000,RENT,2,B
34,80000,RENT,0,A
34,300000,MORTGAGE,18,B
29,244800,RENT,8,D
31,300000,MORTGAGE,1,D
32,288000,MORTGAGE,8,D
28,288000,RENT,5,E
29,105000,RENT,6,A
29,112260,RENT,5,D
34,286000,MORTGAGE,11,A
34,285000,RENT,5,B
33,285000,MORTGAGE,0,C
30,232050,MORTGAGE,14,E
28,285000,MORTGAGE,4,E
31,284400,MORTGAGE,4,B
35,280000,MORTGAGE,19,C
29,280000,MORTGAGE,6,C
28,280000,MORTGAGE,3,B
28,12000,OWN,4,B
31,128000,RENT,2,D
31,275000,MORTGAGE,9,C
31,273655,MORTGAGE,4,A
27,258000,RENT,11,E
30,270000,MORTGAGE,7,E
30,270000,MORTGAGE,14,B
30,267000,MORTGAGE,7,B
31,73000,RENT,15,B
29,148616,RENT,2,A
27,81300,RENT,3,B
29,89000,RENT,1,A
28,12000,OWN,4,B
29,260000,MORTGAGE,0,B
31,260000,MORTGAGE,14,A
31,260000,MORTGAGE,6,C
31,258000,MORTGAGE,3,A
28,250000,MORTGAGE,3,B
27,238000,RENT,11,D
27,65000,RENT,4,A
34,12000,OWN,0,B
32,202300,MORTGAGE,9,D
29,250000,MORTGAGE,12,A
31,250000,MORTGAGE,2,C
35,250000,OWN,8,B
28,96000,RENT,3,A
29,12000,OWN,0,B
27,111000,RENT,11,A
35,115000,RENT,1,B
35,87550,RENT,3,F
27,12000,OWN,0,D
27,240000,MORTGAGE,1,A
32,240000,MORTGAGE,5,A
31,240000,MORTGAGE,15,A
29,240000,MORTGAGE,5,A
30,240000,MORTGAGE,8,D
28,240000,MORTGAGE,3,D
29,228000,MORTGAGE,11,D
29,240000,MORTGAGE,10,A
30,240000,RENT,7,A
32,193800,RENT,0,B
27,52000,RENT,5,B
29,110000,RENT,9,B
31,122000,RENT,2,C
27,57000,RENT,4,D
27,231252,MORTGAGE,1,B
32,230000,RENT,16,A
29,230000,MORTGAGE,4,A
34,40000,RENT,3,B
27,47000,RENT,3,D
33,48000,RENT,11,B
30,225000,RENT,2,B
28,225000,MORTGAGE,2,A
33,225000,MORTGAGE,12,B
27,48000,RENT,2,C
27,225000,MORTGAGE,11,D
29,225000,OWN,11,B
28,225000,MORTGAGE,8,C
27,225000,MORTGAGE,1,B
32,225000,MORTGAGE,4,C
28,225000,MORTGAGE,1,A
28,49861,RENT,2,C
29,220000,OWN,1,F
31,219996,MORTGAGE,3,A
29,218000,MORTGAGE,12,A
28,216000,MORTGAGE,12,D
28,215662,MORTGAGE,12,B
32,53196,RENT,9,B
30,54000,RENT,13,B
29,48000,RENT,9,C
30,210000,MORTGAGE,8,B
30,198000,MORTGAGE,5,E
30,210000,MORTGAGE,2,C
28,209000,OWN,4,D
27,207182,MORTGAGE,11,B
30,54383,RENT,5,D
27,49000,RENT,11,B
28,13500,OWN,0,A
27,204000,MORTGAGE,3,D
34,204000,MORTGAGE,0,B
31,204000,RENT,0,A
29,162350,RENT,12,G
28,202040,MORTGAGE,12,D
32,202000,MORTGAGE,7,B
31,201996,MORTGAGE,11,C
30,56952,RENT,3,B
31,60000,RENT,4,A
28,60000,RENT,3,C
29,200004,MORTGAGE,0,B
35,200004,MORTGAGE,19,A
29,200000,MORTGAGE,13,B
28,200000,MORTGAGE,2,A
32,200000,RENT,6,E
28,200000,MORTGAGE,12,A
31,200000,MORTGAGE,8,A
31,200000,MORTGAGE,3,A
28,200000,MORTGAGE,2,A
27,60000,RENT,11,B
28,61000,RENT,9,B
28,200000,MORTGAGE,7,A
35,200000,MORTGAGE,0,B
35,188000,RENT,4,D
28,63000,RENT,4,B
32,63235,RENT,3,B
30,65000,RENT,2,B
30,65000,RENT,15,B
31,65800,RENT,15,A
27,200000,MORTGAGE,7,B
30,200000,RENT,5,B
28,200000,RENT,4,D
27,200000,MORTGAGE,6,A
32,188000,RENT,14,B
29,66000,RENT,4,B
29,200000,MORTGAGE,7,B
30,200000,MORTGAGE,0,B
30,200000,MORTGAGE,4,B
29,188000,RENT,0,B
27,200000,MORTGAGE,6,A
30,200000,MORTGAGE,0,A
28,200000,RENT,1,B
30,200000,MORTGAGE,5,B
30,69000,RENT,6,D
32,69996,RENT,4,D
27,70000,RENT,11,B
33,14400,OWN,0,C
32,64000,RENT,11,D
29,70000,RENT,3,D
30,72000,RENT,5,D
27,72000,RENT,9,B
31,57800,RENT,2,E
32,74400,RENT,16,B
29,68872,RENT,2,D
30,75000,RENT,9,D
34,75000,RENT,9,B
29,192000,MORTGAGE,6,C
35,192000,MORTGAGE,11,B
28,192000,MORTGAGE,8,B
29,190000,MORTGAGE,5,A
31,190000,OWN,8,A
31,190000,MORTGAGE,4,A
28,190000,MORTGAGE,1,D
29,190000,MORTGAGE,3,B
35,14400,OWN,2,B
27,69000,RENT,5,E
30,75600,RENT,0,B
30,77000,RENT,7,B
28,190000,MORTGAGE,7,B
29,190000,RENT,1,B
31,190000,MORTGAGE,15,C
27,190000,OWN,11,B
34,178000,MORTGAGE,4,D
30,190000,RENT,3,B
33,190000,MORTGAGE,10,D
32,190000,RENT,8,A
32,189996,RENT,4,A
33,189000,MORTGAGE,5,A
30,78000,RENT,4,D
31,78000,RENT,10,B
27,72000,RENT,3,D
33,186996,MORTGAGE,0,D
29,148410,MORTGAGE,5,D
28,186480,MORTGAGE,12,C
29,186063,MORTGAGE,14,B
27,186000,MORTGAGE,0,B
28,186000,OTHER,3,A
27,185232,MORTGAGE,10,A
30,185000,MORTGAGE,8,B
29,173000,MORTGAGE,7,D
32,80000,RENT,2,B
35,80000,RENT,19,D
33,80000,RENT,0,B
27,183000,RENT,12,E
32,80000,RENT,1,C
30,14400,OWN,2,B
30,14400,OWN,0,D
29,180396,MORTGAGE,8,B
29,180000,MORTGAGE,2,E
30,180000,MORTGAGE,2,A
27,180000,RENT,2,B
31,180000,MORTGAGE,5,C
32,180000,MORTGAGE,12,A
31,180000,OWN,15,B
30,14400,OWN,0,D
28,84000,RENT,7,E
31,85000,RENT,5,B
34,180000,MORTGAGE,9,C
33,180000,MORTGAGE,17,A
29,180000,MORTGAGE,9,A
30,180000,MORTGAGE,11,D
27,180000,RENT,4,B
35,180000,MORTGAGE,6,A
28,180000,RENT,4,C
31,85000,RENT,0,B
30,85000,RENT,3,B
28,15000,OWN,2,B
30,180000,MORTGAGE,14,B
31,168000,RENT,1,E
33,180000,RENT,0,A
30,168000,MORTGAGE,8,A
28,168000,RENT,0,F
27,168000,MORTGAGE,5,F
32,90000,RENT,2,B
32,90000,RENT,7,D
29,15000,OWN,5,A
28,78000,RENT,0,D
34,91000,RENT,11,B
31,15000,MORTGAGE,3,D
29,92200,RENT,7,D
30,96000,RENT,3,B
28,175000,RENT,7,A
29,163000,RENT,4,D
35,175000,RENT,0,B
29,175000,MORTGAGE,1,A
31,175000,MORTGAGE,3,E
35,175000,MORTGAGE,12,A
27,96000,RENT,11,E
29,97000,RENT,4,B
31,86000,RENT,1,D
29,88000,RENT,9,D
33,100000,RENT,1,C
28,15000,MORTGAGE,0,D
35,15000,OWN,3,A
30,75480,RENT,1,C
30,102000,RENT,2,B
35,15000,MORTGAGE,0,C
27,103250,RENT,1,C
29,105996,RENT,13,D
28,175000,RENT,4,B
30,175000,MORTGAGE,2,A
29,174996,MORTGAGE,8,D
28,174000,MORTGAGE,2,D
27,96000,RENT,1,D
35,110000,RENT,9,C
34,171996,MORTGAGE,1,D
31,159200,MORTGAGE,1,D
28,159000,RENT,5,D
33,170004,MORTGAGE,17,A
31,15456,MORTGAGE,1,A
34,158000,MORTGAGE,2,C
31,158000,RENT,8,D
35,170000,MORTGAGE,6,A
34,170000,MORTGAGE,9,D
29,170000,MORTGAGE,7,C
31,170000,MORTGAGE,15,C
34,15523,OWN,1,A
32,106000,RENT,14,E
33,15600,OWN,1,A
33,120000,RENT,9,B
28,108000,RENT,0,D
33,125000,RENT,5,B
30,15600,MORTGAGE,4,A
29,113000,RENT,1,D
32,170000,RENT,9,B
32,168000,RENT,5,C
30,102213,RENT,3,D
27,15600,OWN,0,A
30,135000,RENT,4,D
35,123000,RENT,2,E
28,140000,RENT,11,C
33,140004,RENT,7,D
31,143000,RENT,4,D
32,150000,RENT,7,A
30,150000,RENT,3,E
27,150000,RENT,1,B
29,16000,OWN,3,A
30,165000,MORTGAGE,3,D
27,165000,MORTGAGE,6,C
31,165000,MORTGAGE,3,C
30,150000,RENT,5,C
30,16000,MORTGAGE,2,A
31,138000,RENT,0,D
33,16000,MORTGAGE,0,A
31,139016,RENT,5,D
30,156000,RENT,5,B
30,148000,RENT,0,D
29,163000,RENT,4,B
30,170000,RENT,14,D
27,170000,RENT,11,D
27,16000,OTHER,1,D
30,170000,RENT,14,D
29,175000,RENT,1,B
32,162000,RENT,5,A
28,127500,MORTGAGE,5,E
29,160800,RENT,3,B
27,160669,MORTGAGE,3,B
30,148000,RENT,2,E
29,125800,RENT,11,D
28,178000,RENT,5,D
32,227500,RENT,3,C
27,223000,RENT,2,F
32,235000,RENT,1,C
33,248735,RENT,4,D
33,16620,OWN,4,A
31,16656,MORTGAGE,4,C
28,78000,RENT,12,G
30,32004,RENT,1,B
30,36000,RENT,3,C
27,160000,MORTGAGE,11,A
32,160000,MORTGAGE,2,B
29,160000,MORTGAGE,9,C
29,160000,MORTGAGE,8,A
27,160000,MORTGAGE,12,C
34,16800,OWN,0,C
27,74000,RENT,7,D
28,16800,OWN,4,C
28,16800,OWN,5,B
28,148000,MORTGAGE,0,D
30,160000,RENT,0,B
27,160000,MORTGAGE,12,C
29,160000,RENT,0,C
30,105000,RENT,4,D
31,118320,RENT,1,B
29,108000,RENT,0,D
29,126000,RENT,10,E
32,17000,OWN,0,D
31,105400,RENT,2,D
27,128000,RENT,11,D
30,144600,RENT,14,B
29,148716,RENT,4,C
34,168000,RENT,0,B
30,17280,MORTGAGE,0,C
27,47000,RENT,0,E
35,49000,RENT,2,D
28,58000,RENT,12,B
28,17544,MORTGAGE,2,A
28,54000,RENT,1,E
35,17640,OWN,4,D
31,17676,OWN,1,D
30,65000,RENT,4,A
27,17795,OWN,4,A
31,59712,RENT,0,E
28,67000,RENT,5,A
27,18000,OWN,4,A
29,72000,RENT,4,A
27,72000,RENT,3,D
28,72000,RENT,0,C
30,18000,MORTGAGE,6,B
27,75860,RENT,9,B
27,78000,RENT,4,B
35,80000,RENT,1,C
32,85000,RENT,4,A
28,85000,RENT,7,B
30,90000,RENT,3,B
31,95000,RENT,3,D
30,85000,RENT,1,E
35,100450,RENT,1,B
28,103832,RENT,12,E
35,105000,RENT,6,B
30,105400,RENT,1,C
29,110000,RENT,4,E
29,125000,RENT,3,E
31,125004,RENT,13,B
27,18000,MORTGAGE,0,A
32,18000,OWN,0,A
31,138000,RENT,0,D
28,206000,RENT,2,C
28,75000,RENT,5,D
29,40000,RENT,2,B
34,45600,RENT,4,B
28,58704,RENT,5,C
28,18000,OWN,2,C
29,78200,RENT,5,B
29,90000,RENT,0,B
28,75000,RENT,3,B
30,72000,RENT,2,B
29,91440,RENT,13,A
31,112000,RENT,5,B
27,52000,RENT,0,C
35,49404,RENT,0,A
29,46000,RENT,1,D
34,69600,RENT,10,A
28,46500,RENT,2,D
34,39000,RENT,0,C
35,68231,RENT,3,C
32,73000,RENT,0,B
29,58500,RENT,1,D
30,75000,RENT,5,B
31,69000,RENT,1,D
27,19000,OWN,2,D
28,80000,RENT,0,B
31,85000,RENT,6,B
28,92000,RENT,6,B
27,190000,RENT,5,A
35,60000,RENT,19,D
27,19200,MORTGAGE,3,D
29,19200,OWN,7,A
28,83004,RENT,13,A
33,80001,RENT,6,E
31,120000,RENT,7,E
30,64600,RENT,0,A
30,132000,RENT,14,B
33,19200,OWN,2,B
35,40000,RENT,3,F
33,47580,RENT,12,B
33,57500,RENT,2,D
30,19200,MORTGAGE,2,C
31,66000,RENT,3,B
28,68666,RENT,7,B
28,71250,RENT,2,F
31,72000,RENT,6,B
29,80000,RENT,3,B
28,90000,RENT,12,D
33,83000,RENT,0,B
29,93000,RENT,13,B
28,100511,RENT,1,D
29,117000,RENT,6,B
30,150000,RENT,2,B
34,138000,RENT,0,E
31,32400,RENT,2,C
35,40934,RENT,5,B
28,58200,RENT,11,E
35,54000,RENT,0,D
33,50000,RENT,0,A
29,72000,RENT,8,B
31,30372,RENT,2,D
27,52275,RENT,7,D
32,39500,RENT,12,C
27,40000,RENT,11,A
31,42000,RENT,1,C
32,36500,RENT,2,E
30,45000,RENT,3,B
30,20000,OWN,14,A
35,20000,OWN,1,A
31,20000,OWN,3,A
29,20000,OWN,1,A
30,50000,RENT,4,C
27,50004,RENT,5,B
28,20000,OWN,0,E
31,20000,OWN,3,B
29,51996,RENT,13,D
31,20000,OWN,5,B
28,20000,MORTGAGE,0,A
30,52500,RENT,2,B
33,53004,RENT,0,C
28,54000,RENT,2,A
32,54000,RENT,8,B
27,54000,RENT,2,B
35,54996,RENT,12,A
27,55000,RENT,3,C
32,55000,RENT,2,B
27,56000,RENT,5,B
28,57000,RENT,12,B
33,57492,RENT,1,B
28,51500,RENT,2,D
29,58000,RENT,0,B
30,58000,RENT,3,C
31,59000,RENT,14,A
28,60000,RENT,12,B
30,54000,RENT,4,D
27,60000,RENT,1,B
27,54000,RENT,2,D
27,60000,RENT,0,B
27,60000,RENT,11,B
34,20400,MORTGAGE,6,C
28,20400,MORTGAGE,4,A
28,56000,RENT,7,F
28,56000,RENT,0,F
31,20400,OWN,0,C
31,20500,MORTGAGE,4,A
33,20640,OWN,0,D
28,63000,RENT,4,D
29,65000,RENT,3,A
31,65000,RENT,9,B
27,65000,RENT,11,B
30,65000,RENT,5,B
35,20800,OWN,2,B
32,65000,RENT,4,C
34,65000,RENT,3,A
29,59000,RENT,4,G
32,66000,RENT,4,A
27,66000,RENT,3,B
34,67000,RENT,7,B
27,67000,RENT,2,C
34,67500,RENT,2,B
30,63000,RENT,9,C
34,70000,RENT,1,B
27,70000,RENT,3,C
29,70000,RENT,2,C
27,70000,RENT,4,B
28,71874,RENT,6,B
34,72000,RENT,6,B
27,72000,RENT,6,A
27,72000,RENT,4,B
28,56100,RENT,9,D
34,72000,RENT,2,B
27,66000,RENT,11,B
30,72000,RENT,5,C
28,73992,RENT,2,B
28,75000,RENT,6,C
27,75000,RENT,0,C
28,58650,RENT,13,B
27,75000,RENT,1,B
35,69000,RENT,8,C
30,69000,RENT,2,E
28,75000,RENT,0,B
29,75000,RENT,1,A
27,21403,MORTGAGE,2,B
29,21424,MORTGAGE,1,A
27,75000,RENT,3,B
30,75000,RENT,7,B
28,75000,RENT,13,C
27,21600,OWN,1,A
30,77000,RENT,7,B
29,77625,RENT,1,B
28,78000,RENT,5,B
27,72000,RENT,4,C
28,21600,OWN,11,B
31,73000,RENT,1,D
28,79701,RENT,11,C
27,80000,RENT,3,A
35,80000,RENT,1,C
32,83000,RENT,6,E
27,21600,OWN,11,B
27,84000,RENT,1,C
28,84996,RENT,12,C
28,84996,RENT,8,C
33,85000,RENT,16,C
27,85000,RENT,11,B
29,73000,RENT,1,B
29,85155,RENT,13,D
27,87000,RENT,3,A
29,21996,OWN,7,A
27,88000,RENT,4,B
30,90000,RENT,2,B
27,90000,RENT,0,A
32,90000,RENT,11,C
29,92000,RENT,2,C
32,81400,RENT,2,D
27,81500,RENT,2,E
28,22000,OWN,5,A
34,93600,RENT,15,D
27,22000,MORTGAGE,11,A
28,94050,RENT,7,C
31,96000,RENT,5,E
33,96000,RENT,14,A
32,96000,RENT,7,D
31,96588,RENT,2,B
29,22000,OWN,4,B
34,97356,RENT,12,C
33,98000,RENT,2,A
30,22000,OWN,4,C
28,86652,RENT,5,B
30,22000,OWN,4,B
30,22000,MORTGAGE,1,B
31,100000,RENT,6,B
27,100000,RENT,9,B
27,100000,RENT,4,B
29,100000,RENT,0,C
29,22080,OWN,3,A
33,100000,RENT,4,C
28,22200,OWN,4,B
31,101000,RENT,3,A
32,101000,RENT,3,B
33,89004,RENT,2,F
35,22300,OWN,1,C
35,102000,RENT,3,C
28,22404,MORTGAGE,3,C
27,105000,RENT,4,B
30,106000,RENT,9,C
28,98000,RENT,0,D
27,98000,RENT,11,D
30,110000,RENT,5,D
29,99855,RENT,2,E
30,115000,RENT,3,B
27,22800,MORTGAGE,11,B
31,103000,RENT,2,F
29,115500,RENT,1,B
28,89250,RENT,0,E
34,120000,RENT,7,C
27,120000,RENT,1,A
28,108000,RENT,2,D
28,120000,RENT,4,C
27,125000,RENT,3,B
35,113000,RENT,0,E
32,129000,RENT,0,B
33,130000,RENT,1,A
30,100815,RENT,7,F
27,132000,RENT,6,C
27,22896,OWN,1,B
34,135000,RENT,6,E
29,140000,RENT,5,C
27,140000,RENT,4,A
29,140000,RENT,3,B
34,148080,RENT,0,A
31,155000,RENT,3,B
30,156000,RENT,0,A
34,148000,RENT,0,B
31,23000,OWN,13,A
32,175000,RENT,3,C
30,180000,RENT,1,C
28,113000,RENT,9,C
29,53313,RENT,13,B
34,23000,OWN,2,A
30,49110,RENT,2,B
33,18000,RENT,0,A
27,12000,RENT,1,A
32,12000,RENT,3,C
30,23000,RENT,1,B
31,10200,RENT,4,D
27,11808,RENT,4,D
33,12000,RENT,4,A
28,12000,RENT,1,D
29,12480,RENT,4,A
29,14400,RENT,3,D
27,17000,RENT,1,A
28,18000,RENT,0,C
29,20000,RENT,0,B
35,23400,OWN,12,D
30,36432,RENT,1,D
28,44000,RENT,3,E
31,51500,RENT,6,D
33,56136,RENT,12,E
27,23652,MORTGAGE,9,A
28,58000,RENT,5,D
30,23748,MORTGAGE,4,C
32,65000,RENT,2,C
35,65412,RENT,12,B
29,71000,RENT,0,A
29,83700,RENT,3,C
30,60000,RENT,7,C
34,42000,RENT,5,A
30,24000,MORTGAGE,4,A
32,60000,RENT,5,B
34,95000,RENT,5,C
28,99700,RENT,2,C
27,24000,OWN,1,A
32,24000,OWN,2,D
28,50400,RENT,8,D
30,60000,RENT,14,C
27,60000,RENT,4,B
33,62004,RENT,3,C
27,24000,OWN,1,C
31,112000,RENT,1,A
33,62500,RENT,3,B
31,121000,RENT,15,D
29,45000,RENT,8,C
35,24000,MORTGAGE,14,A
30,24000,OWN,11,A
29,30996,RENT,0,B
29,42000,RENT,6,C
31,24000,MORTGAGE,3,A
29,24000,MORTGAGE,0,B
27,24000,OWN,4,C
28,24000,MORTGAGE,2,B
27,45150,RENT,1,C
34,45996,RENT,4,A
27,50000,RENT,0,A
32,24000,OWN,1,A
34,50000,RENT,4,B
31,50000,RENT,2,C
27,24000,MORTGAGE,6,A
27,51200,RENT,11,D
34,51312,RENT,0,C
29,54000,RENT,0,B
32,55000,RENT,0,B
28,24000,OWN,3,B
29,56964,RENT,12,A
33,60000,RENT,7,A
30,24000,OWN,0,A
28,60372,RENT,4,C
28,63000,RENT,12,B
27,64000,RENT,3,B
30,64000,RENT,1,A
27,59000,RENT,3,B
35,66000,RENT,0,B
33,67800,RENT,3,B
29,68004,RENT,3,B
27,69790,RENT,6,B
28,24000,MORTGAGE,2,A
28,64000,RENT,1,B
33,70000,RENT,18,B
34,72000,RENT,7,D
33,67000,RENT,8,C
31,75000,RENT,4,A
34,24000,OWN,4,C
34,78000,RENT,5,A
30,24000,OWN,4,A
28,80000,RENT,8,B
28,80000,RENT,9,B
27,80000,RENT,1,B
28,81972,RENT,4,B
27,24000,MORTGAGE,2,B
33,24000,MORTGAGE,2,B
29,74000,RENT,0,E
29,24000,MORTGAGE,7,A
28,89004,RENT,3,A
31,90000,RENT,12,B
31,78000,RENT,0,E
30,90000,RENT,14,A
34,100000,RENT,4,C
32,100000,RENT,2,A
27,100000,RENT,0,A
30,101500,RENT,2,B
31,102000,RENT,11,B
33,90000,RENT,15,B
33,103000,RENT,17,E
27,110000,RENT,5,B
31,24000,OWN,1,A
30,24000,MORTGAGE,7,A
27,132000,RENT,4,A
27,102616,RENT,4,C
33,140000,RENT,2,C
30,175000,RENT,1,A
30,168000,RENT,1,D
33,30000,RENT,2,A
27,24000,MORTGAGE,1,C
34,65000,RENT,0,A
27,24000,OWN,2,C
28,24000,MORTGAGE,12,A
27,32220,RENT,11,B
31,105600,RENT,5,B
27,37793,RENT,11,B
34,24000,MORTGAGE,5,B
29,77000,RENT,3,C
29,88000,RENT,8,C
29,153000,RENT,1,B
28,205000,RENT,13,C
28,44000,RENT,3,E
28,44900,RENT,12,C
27,48500,RENT,1,B
35,50000,RENT,4,C
27,24570,MORTGAGE,2,C
32,24600,MORTGAGE,6,A
33,58100,RENT,1,C
33,92500,RENT,4,D
31,114237,RENT,15,C
29,120000,RENT,1,C
31,636000,RENT,2,B
29,35000,RENT,1,A
27,45000,RENT,1,B
32,58650,RENT,6,D
28,24996,MORTGAGE,6,A
33,24996,MORTGAGE,3,C
35,54000,RENT,4,E
29,75000,RENT,0,C
27,78000,RENT,6,D
33,33852,RENT,4,B
31,24996,MORTGAGE,6,B
35,37000,RENT,5,C
28,45300,RENT,3,C
35,48000,RENT,6,A
27,55000,RENT,1,A
30,55000,RENT,6,B
27,60000,RENT,11,C
29,60000,RENT,13,D
32,61000,RENT,4,B
34,65000,RENT,6,A
29,25000,MORTGAGE,4,A
28,25000,MORTGAGE,12,C
28,80000,RENT,12,A
28,80000,RENT,3,C
35,84996,RENT,12,A
31,25000,MORTGAGE,4,A
31,92000,RENT,3,D
33,25000,MORTGAGE,8,A
32,115000,RENT,16,B
32,25000,OWN,15,B
31,25000,OWN,3,C
29,25000,MORTGAGE,5,A
30,25000,MORTGAGE,4,B
34,78000,RENT,0,A
27,25000,OWN,0,B
29,91000,RENT,10,B
30,83000,RENT,7,C
28,24000,RENT,5,D
33,33000,RENT,4,B
34,39672,RENT,18,C
35,39996,RENT,4,D
31,25000,OWN,5,C
34,25000,MORTGAGE,1,B
28,82000,RENT,12,G
30,96600,RENT,3,B
29,25000,OWN,9,B
27,25000,MORTGAGE,4,D
27,25000,OWN,4,A
35,57721,RENT,3,B
28,25000,MORTGAGE,5,C
32,25000,OWN,2,D
27,68000,RENT,10,A
33,71000,RENT,0,C
31,39000,RENT,0,D
27,44544,RENT,4,C
34,43920,RENT,2,C
30,42000,RENT,2,B
28,50000,RENT,1,C
30,54000,RENT,2,D
30,25000,MORTGAGE,10,A
28,70000,RENT,0,B
33,25000,MORTGAGE,4,B
32,25000,OTHER,3,A
27,30000,RENT,5,A
27,30000,RENT,1,B
27,36000,RENT,7,D
27,30000,RENT,12,B
27,40000,RENT,11,B
29,40000,RENT,12,B
30,40000,RENT,8,B
31,25000,OWN,0,D
33,25000,MORTGAGE,0,C
34,37000,RENT,2,D
29,44000,RENT,14,B
35,45000,RENT,2,B
30,25056,MORTGAGE,3,B
27,39000,RENT,3,C
29,47000,RENT,7,B
28,47831,RENT,8,C
27,48000,RENT,2,C
35,50000,RENT,11,B
27,25200,MORTGAGE,11,A
35,44000,RENT,3,C
30,50000,RENT,4,E
27,50000,RENT,3,C
32,25200,OWN,17,A
28,44000,RENT,5,C
34,44000,RENT,0,D
30,51600,RENT,5,C
32,51648,RENT,7,E
27,48396,RENT,11,D
27,55000,RENT,0,B
28,55000,RENT,5,C
28,51000,RENT,2,E
30,54000,RENT,1,E
35,25380,MORTGAGE,3,D
27,62000,RENT,4,A
27,25440,MORTGAGE,5,D
33,62800,RENT,3,C
28,63564,RENT,4,C
29,65000,RENT,13,D
30,65000,RENT,0,C
27,25740,OWN,3,D
30,25800,MORTGAGE,7,A
32,25800,MORTGAGE,0,D
28,60000,RENT,4,D
28,66500,RENT,4,B
35,67600,RENT,7,B
30,68000,RENT,5,D
31,69000,RENT,12,A
31,26000,MORTGAGE,1,C
30,64000,RENT,8,D
29,70000,RENT,13,D
30,75000,RENT,0,A
28,21000,RENT,3,A
27,22296,RENT,5,D
30,22800,RENT,5,B
30,24000,RENT,4,C
33,24000,RENT,4,D
29,24000,RENT,0,B
28,26000,MORTGAGE,7,B
32,26000,OWN,4,C
30,26000,OWN,4,B
29,25200,RENT,3,B
27,26000,MORTGAGE,11,A
33,26400,RENT,3,B
35,26000,OWN,1,A
35,29311,RENT,4,A
27,30000,RENT,1,A
33,26000,MORTGAGE,1,B
31,30000,RENT,5,B
30,33000,RENT,4,C
29,26004,MORTGAGE,13,D
31,26010,MORTGAGE,2,B
30,35000,RENT,5,B
30,30000,RENT,11,B
29,38000,RENT,5,A
28,40000,RENT,12,B
35,42000,RENT,7,B
29,26400,MORTGAGE,7,A
31,43200,RENT,4,B
27,26400,MORTGAGE,6,A
28,26400,MORTGAGE,4,A
33,48000,RENT,4,B
28,44000,RENT,9,C
27,51298,RENT,11,B
30,26400,MORTGAGE,4,A
31,54000,RENT,15,C
34,26400,MORTGAGE,0,B
29,64548,RENT,1,C
33,65000,RENT,4,A
28,73000,RENT,3,C
29,74000,RENT,11,B
27,75000,RENT,4,C
34,26496,OWN,7,B
30,69000,RENT,0,A
35,76000,RENT,2,C
30,100000,RENT,1,B
33,26688,MORTGAGE,6,B
27,10000,RENT,2,D
30,14800,RENT,5,A
28,15600,RENT,0,B
35,19200,RENT,4,A
29,20000,RENT,3,B
29,20000,RENT,0,C
32,22884,RENT,2,C
28,27000,OWN,5,A
27,24000,RENT,5,F
27,27000,MORTGAGE,4,A
27,27000,OWN,0,G
33,30000,RENT,3,A
30,27000,OWN,4,A
34,39996,RENT,6,A
31,42000,RENT,6,D
28,27000,OWN,7,B
35,43000,RENT,19,C
27,44000,RENT,3,C
27,27000,MORTGAGE,5,B
28,53000,RENT,12,C
28,48096,RENT,4,E
29,55000,RENT,3,B
33,53326,RENT,8,D
31,75000,RENT,1,A
31,14400,RENT,0,C
31,26000,RENT,15,B
32,195000,RENT,4,C
31,27036,MORTGAGE,2,B
33,34400,RENT,0,B
27,47000,RENT,11,B
27,51000,RENT,3,A
34,65000,RENT,4,A
35,27204,MORTGAGE,16,A
29,14400,RENT,2,B
27,18576,RENT,4,B
31,22000,RENT,5,F
35,24960,RENT,6,A
32,27385,MORTGAGE,3,C
31,25200,RENT,0,A
29,28800,RENT,1,A
28,27500,MORTGAGE,13,A
31,54000,RENT,2,A
31,27600,OWN,1,B
27,58000,RENT,3,C
31,78411,RENT,9,A
30,27600,MORTGAGE,3,D
29,17000,RENT,0,C
27,24000,RENT,2,A
27,27600,MORTGAGE,2,A
31,36000,RENT,12,B
27,27000,RENT,11,B
35,27600,MORTGAGE,19,B
30,27996,RENT,9,C
31,28452,RENT,4,B
28,29120,RENT,0,D
35,30000,RENT,5,A
28,30000,RENT,4,B
27,30000,RENT,0,C
27,27840,MORTGAGE,2,A
29,30000,RENT,12,B
29,27852,OWN,7,A
34,27852,OWN,0,C
35,32004,RENT,2,A
29,27996,OWN,5,A
